"DateTime","Last Month","This Month"
"2020-01-23 02:00:00",0.81,0.69
"2020-01-23 03:00:00",0.67,0.69
"2020-01-23 04:00:00",0.67,0.65
"2020-01-23 05:00:00",0.75,1.34
"2020-01-23 06:00:00",0.68,0.72
"2020-01-23 07:00:00",0.77,0.63
"2020-01-23 08:00:00",4.18,0.54
"2020-01-23 09:00:00",2.33,0.56
"2020-01-23 10:00:00",3.15,0.65
"2020-01-23 11:00:00",0.82,0.57
"2020-01-23 12:00:00",0.51,0.71
"2020-01-23 13:00:00",0.44,0.76
"2020-01-23 14:00:00",0.36,0.69
"2020-01-23 15:00:00",0.4,0.67
"2020-01-23 16:00:00",0.48,0.66
"2020-01-23 17:00:00",0.4,0.59
"2020-01-23 18:00:00",0.38,0.67
"2020-01-23 19:00:00",0.45,1.48
"2020-01-23 20:00:00",0.45,3.64
"2020-01-23 21:00:00",0.37,1.54
"2020-01-23 22:00:00",0.42,0.83
"2020-01-23 23:00:00",0.61,0.75
"2020-01-24 00:00:00",0.38,0.67
"2020-01-24 01:00:00",0.39,0.57
"2020-01-24 02:00:00",0.5,0.55
"2020-01-24 03:00:00",0.49,0.87
"2020-01-24 04:00:00",0.44,1.02
"2020-01-24 05:00:00",0.37,1.65
"2020-01-24 06:00:00",0.39,0.93
"2020-01-24 07:00:00",0.44,0.63
"2020-01-24 08:00:00",0.36,0.65
"2020-01-24 09:00:00",0.38,0.71
"2020-01-24 10:00:00",0.45,0.57
"2020-01-24 11:00:00",0.36,0.52
"2020-01-24 12:00:00",0.36,0.61
"2020-01-24 13:00:00",0.48,0.55
"2020-01-24 14:00:00",0.36,0.48
"2020-01-24 15:00:00",0.36,0.59
"2020-01-24 16:00:00",0.46,0.66
"2020-01-24 17:00:00",0.43,0.5
"2020-01-24 18:00:00",0.36,0.67
"2020-01-24 19:00:00",0.44,1.96
"2020-01-24 20:00:00",0.45,1.51
"2020-01-24 21:00:00",0.38,1.07
"2020-01-24 22:00:00",0.39,1.03
"2020-01-24 23:00:00",0.48,1.14
"2020-01-25 00:00:00",0.36,0.74
"2020-01-25 01:00:00",0.38,0.65
"2020-01-25 02:00:00",0.48,0.59
"2020-01-25 03:00:00",0.37,0.53
"2020-01-25 04:00:00",0.37,0.7
"2020-01-25 05:00:00",0.46,0.79
"2020-01-25 06:00:00",0.38,0.65
"2020-01-25 07:00:00",0.35,1.38
"2020-01-25 08:00:00",0.5,1.47
"2020-01-25 09:00:00",0.46,1.55
"2020-01-25 10:00:00",0.45,0.78
"2020-01-25 11:00:00",0.35,0.47
"2020-01-25 12:00:00",0.36,0.79
"2020-01-25 13:00:00",0.47,1.23
"2020-01-25 14:00:00",0.37,1.12
"2020-01-25 15:00:00",0.36,0.88
