"DateTime","Last Month","This Month"
"2020-02-27 07:00:00",0.56,0.51
"2020-02-27 08:00:00",0.71,0.52
"2020-02-27 09:00:00",0.69,0.61
"2020-02-27 10:00:00",0.6,0.54
"2020-02-27 11:00:00",0.58,0.83
"2020-02-27 12:00:00",0.65,0.73
"2020-02-27 13:00:00",0.68,0.68
"2020-02-27 14:00:00",0.59,0.61
"2020-02-27 15:00:00",0.58,0.62
"2020-02-27 16:00:00",0.82,0.63
"2020-02-27 17:00:00",0.93,0.5
"2020-02-27 18:00:00",0.83,0.68
"2020-02-27 19:00:00",0.96,0.69
"2020-02-27 20:00:00",0.83,1.65
"2020-02-27 21:00:00",1,2.62
"2020-02-27 22:00:00",0.8,0.65
"2020-02-27 23:00:00",0.71,0.55
"2020-02-28 00:00:00",0.63,0.7
"2020-02-28 01:00:00",0.59,0.67
"2020-02-28 02:00:00",0.62,0.61
"2020-02-28 03:00:00",0.7,0.5
"2020-02-28 04:00:00",0.6,0.46
"2020-02-28 05:00:00",0.59,0.74
"2020-02-28 06:00:00",0.68,4.07
"2020-02-28 07:00:00",1.25,0.53
"2020-02-28 08:00:00",0.63,1.29
"2020-02-28 09:00:00",0.85,1.12
"2020-02-28 10:00:00",1.21,0.63
"2020-02-28 11:00:00",1.01,0.51
"2020-02-28 12:00:00",0.63,0.51
"2020-02-28 13:00:00",0.73,0.47
"2020-02-28 14:00:00",1,0.81
"2020-02-28 15:00:00",1.09,0.64
"2020-02-28 16:00:00",0.58,0.63
"2020-02-28 17:00:00",0.51,0.58
"2020-02-28 18:00:00",1.03,1.28
"2020-02-28 19:00:00",1.1,0.91
"2020-02-28 20:00:00",0.87,0.86
"2020-02-28 21:00:00",0.75,0.76
"2020-02-28 22:00:00",0.69,0.73
"2020-02-28 23:00:00",0.72,0.57
"2020-02-29 00:00:00",0.71,0.59
"2020-02-29 01:00:00",0.66,0.66
"2020-02-29 02:00:00",0.58,0.67
"2020-02-29 03:00:00",0.58,0.59
"2020-02-29 04:00:00",0.86,0.57
"2020-02-29 05:00:00",1.44,0.55
"2020-02-29 06:00:00",0.67,0.64
"2020-02-29 07:00:00",0.91,0.98
"2020-02-29 08:00:00",1.73,0.71
"2020-02-29 09:00:00",0.83,1.19
"2020-02-29 10:00:00",0.92,0.51
"2020-02-29 11:00:00",1.01,0.61
"2020-02-29 12:00:00",0.78,0.85
"2020-02-29 13:00:00",0.6,0.83
"2020-02-29 14:00:00",0.63,0.84
"2020-02-29 15:00:00",0.71,0.81
"2020-02-29 16:00:00",0.74,0.67
"2020-02-29 17:00:00",0.62,0.57
"2020-02-29 18:00:00",1.85,0.67
"2020-02-29 19:00:00",1.44,0.69
"2020-02-29 20:00:00",1.34,1.04
"2020-02-29 21:00:00",2.66,0.81
"2020-02-29 22:00:00",2.7,0.75
"2020-02-29 23:00:00",0.79,0.67
